
 ** midas Gen Time-history Output Data ** 
_____________________________________________

 
 NODE ,     1  Displacement History       UNIT SYSTEM ..: m, kN, sec 
----------------------------------- 

  TIME        DX           DY           DZ           RX           RY           RZ 
 22.750   -6.276e-06    0.000e+00   -4.303e-08    0.000e+00   -2.162e-05    0.000e+00
 22.760   -3.498e-06    0.000e+00   -7.063e-08    0.000e+00   -2.093e-05    0.000e+00
 22.770   -1.956e-06    0.000e+00   -8.242e-08    0.000e+00   -2.060e-05    0.000e+00
 22.780   -2.396e-06    0.000e+00   -7.558e-08    0.000e+00   -2.075e-05    0.000e+00
 22.790   -5.328e-06    0.000e+00   -5.168e-08    0.000e+00   -2.140e-05    0.000e+00
 22.800   -1.066e-05    0.000e+00   -1.454e-08    0.000e+00   -2.245e-05    0.000e+00
 22.810   -1.766e-05    0.000e+00    3.130e-08    0.000e+00   -2.379e-05    0.000e+00
 22.820   -2.521e-05    0.000e+00    8.160e-08    0.000e+00   -2.524e-05    0.000e+00
 22.830   -3.217e-05    0.000e+00    1.312e-07    0.000e+00   -2.664e-05    0.000e+00
 22.840   -3.772e-05    0.000e+00    1.738e-07    0.000e+00   -2.780e-05    0.000e+00
 22.850   -4.124e-05    0.000e+00    2.028e-07    0.000e+00   -2.858e-05    0.000e+00
 22.860   -4.218e-05    0.000e+00    2.125e-07    0.000e+00   -2.882e-05    0.000e+00
 22.870   -4.020e-05    0.000e+00    1.996e-07    0.000e+00   -2.845e-05    0.000e+00
 22.880   -3.536e-05    0.000e+00    1.653e-07    0.000e+00   -2.748e-05    0.000e+00
 22.890   -2.823e-05    0.000e+00    1.138e-07    0.000e+00   -2.603e-05    0.000e+00
 22.900   -1.987e-05    0.000e+00    5.294e-08    0.000e+00   -2.433e-05    0.000e+00
 22.910   -1.167e-05    0.000e+00   -7.830e-09    0.000e+00   -2.265e-05    0.000e+00
 22.920   -5.152e-06    0.000e+00   -5.816e-08    0.000e+00   -2.127e-05    0.000e+00
 22.930   -1.403e-06    0.000e+00   -8.894e-08    0.000e+00   -2.045e-05    0.000e+00
 22.940   -7.791e-07    0.000e+00   -9.501e-08    0.000e+00   -2.029e-05    0.000e+00
 22.950   -2.990e-06    0.000e+00   -7.651e-08    0.000e+00   -2.078e-05    0.000e+00
 22.960   -7.246e-06    0.000e+00   -3.944e-08    0.000e+00   -2.175e-05    0.000e+00
 22.970   -1.273e-05    0.000e+00    6.543e-09    0.000e+00   -2.298e-05    0.000e+00
 22.980   -1.887e-05    0.000e+00    5.244e-08    0.000e+00   -2.425e-05    0.000e+00
 22.990   -2.492e-05    0.000e+00    9.179e-08    0.000e+00   -2.539e-05    0.000e+00
 23.000   -2.977e-05    0.000e+00    1.210e-07    0.000e+00   -2.628e-05    0.000e+00
 23.010   -3.223e-05    0.000e+00    1.376e-07    0.000e+00   -2.675e-05    0.000e+00
 23.020   -3.128e-05    0.000e+00    1.379e-07    0.000e+00   -2.668e-05    0.000e+00
 23.030   -2.687e-05    0.000e+00    1.172e-07    0.000e+00   -2.599e-05    0.000e+00
 23.040   -2.003e-05    0.000e+00    7.447e-08    0.000e+00   -2.472e-05    0.000e+00
 23.050   -1.214e-05    0.000e+00    1.414e-08    0.000e+00   -2.306e-05    0.000e+00
 23.060   -4.295e-06    0.000e+00   -5.295e-08    0.000e+00   -2.130e-05    0.000e+00
 23.070    2.790e-06    0.000e+00   -1.129e-07    0.000e+00   -1.971e-05    0.000e+00
 23.080    8.533e-06    0.000e+00   -1.547e-07    0.000e+00   -1.854e-05    0.000e+00
 23.090    1.246e-05    0.000e+00   -1.742e-07    0.000e+00   -1.790e-05    0.000e+00
 23.100    1.452e-05    0.000e+00   -1.757e-07    0.000e+00   -1.771e-05    0.000e+00
 23.110    1.488e-05    0.000e+00   -1.678e-07    0.000e+00   -1.782e-05    0.000e+00
 23.120    1.386e-05    0.000e+00   -1.581e-07    0.000e+00   -1.807e-05    0.000e+00
 23.130    1.179e-05    0.000e+00   -1.492e-07    0.000e+00   -1.838e-05    0.000e+00
 23.140    8.596e-06    0.000e+00   -1.378e-07    0.000e+00   -1.883e-05    0.000e+00
 23.150    4.249e-06    0.000e+00   -1.175e-07    0.000e+00   -1.951e-05    0.000e+00
 23.160   -1.042e-06    0.000e+00   -8.472e-08    0.000e+00   -2.049e-05    0.000e+00
 23.170   -6.853e-06    0.000e+00   -4.065e-08    0.000e+00   -2.170e-05    0.000e+00
 23.180   -1.241e-05    0.000e+00    7.086e-09    0.000e+00   -2.296e-05    0.000e+00
 23.190   -1.680e-05    0.000e+00    4.716e-08    0.000e+00   -2.399e-05    0.000e+00
 23.200   -1.910e-05    0.000e+00    6.914e-08    0.000e+00   -2.455e-05    0.000e+00
 23.210   -1.866e-05    0.000e+00    6.661e-08    0.000e+00   -2.447e-05    0.000e+00
 23.220   -1.544e-05    0.000e+00    4.006e-08    0.000e+00   -2.377e-05    0.000e+00
 23.230   -9.889e-06    0.000e+00   -4.436e-09    0.000e+00   -2.257e-05    0.000e+00
 23.240   -2.782e-06    0.000e+00   -5.829e-08    0.000e+00   -2.108e-05    0.000e+00
 23.250    4.830e-06    0.000e+00   -1.124e-07    0.000e+00   -1.956e-05    0.000e+00
 23.260    1.185e-05    0.000e+00   -1.600e-07    0.000e+00   -1.819e-05    0.000e+00
 23.270    1.720e-05    0.000e+00   -1.960e-07    0.000e+00   -1.715e-05    0.000e+00
 23.280    1.997e-05    0.000e+00   -2.164e-07    0.000e+00   -1.659e-05    0.000e+00
 23.290    1.973e-05    0.000e+00   -2.183e-07    0.000e+00   -1.657e-05    0.000e+00
 23.300    1.662e-05    0.000e+00   -2.000e-07    0.000e+00   -1.713e-05    0.000e+00
 23.310    1.130e-05    0.000e+00   -1.630e-07    0.000e+00   -1.818e-05    0.000e+00
 23.320    4.833e-06    0.000e+00   -1.133e-07    0.000e+00   -1.954e-05    0.000e+00
 23.330   -1.557e-06    0.000e+00   -6.055e-08    0.000e+00   -2.095e-05    0.000e+00
 23.340   -6.566e-06    0.000e+00   -1.700e-08    0.000e+00   -2.209e-05    0.000e+00
 23.350   -9.104e-06    0.000e+00    6.534e-09    0.000e+00   -2.269e-05    0.000e+00
 23.360   -8.537e-06    0.000e+00    3.878e-09    0.000e+00   -2.260e-05    0.000e+00
 23.370   -4.940e-06    0.000e+00   -2.471e-08    0.000e+00   -2.183e-05    0.000e+00
 23.380    6.846e-07    0.000e+00   -7.168e-08    0.000e+00   -2.058e-05    0.000e+00
 23.390    6.723e-06    0.000e+00   -1.242e-07    0.000e+00   -1.921e-05    0.000e+00
 23.400    1.130e-05    0.000e+00   -1.670e-07    0.000e+00   -1.811e-05    0.000e+00
 23.410    1.281e-05    0.000e+00   -1.865e-07    0.000e+00   -1.766e-05    0.000e+00
 23.420    1.037e-05    0.000e+00   -1.740e-07    0.000e+00   -1.806e-05    0.000e+00
 23.430    4.034e-06    0.000e+00   -1.285e-07    0.000e+00   -1.934e-05    0.000e+00
 23.440   -5.156e-06    0.000e+00   -5.755e-08    0.000e+00   -2.128e-05    0.000e+00
 23.450   -1.549e-05    0.000e+00    2.464e-08    0.000e+00   -2.350e-05    0.000e+00
 23.460   -2.499e-05    0.000e+00    1.010e-07    0.000e+00   -2.556e-05    0.000e+00
 23.470   -3.180e-05    0.000e+00    1.555e-07    0.000e+00   -2.703e-05    0.000e+00
 23.480   -3.466e-05    0.000e+00    1.775e-07    0.000e+00   -2.763e-05    0.000e+00
 23.490   -3.319e-05    0.000e+00    1.643e-07    0.000e+00   -2.729e-05    0.000e+00
 23.500   -2.813e-05    0.000e+00    1.215e-07    0.000e+00   -2.616e-05    0.000e+00
 23.510   -2.100e-05    0.000e+00    6.147e-08    0.000e+00   -2.457e-05    0.000e+00
 23.520   -1.367e-05    0.000e+00    0.000e+00    0.000e+00   -2.294e-05    0.000e+00
 23.530   -7.920e-06    0.000e+00   -4.776e-08    0.000e+00   -2.166e-05    0.000e+00
 23.540   -5.039e-06    0.000e+00   -7.093e-08    0.000e+00   -2.104e-05    0.000e+00
 23.550   -5.621e-06    0.000e+00   -6.529e-08    0.000e+00   -2.118e-05    0.000e+00
 23.560   -9.381e-06    0.000e+00   -3.366e-08    0.000e+00   -2.202e-05    0.000e+00
 23.570   -1.530e-05    0.000e+00    1.508e-08    0.000e+00   -2.332e-05    0.000e+00
 23.580   -2.183e-05    0.000e+00    6.856e-08    0.000e+00   -2.475e-05    0.000e+00
 23.590   -2.751e-05    0.000e+00    1.144e-07    0.000e+00   -2.599e-05    0.000e+00
 23.600   -3.143e-05    0.000e+00    1.437e-07    0.000e+00   -2.680e-05    0.000e+00
 23.610   -3.322e-05    0.000e+00    1.530e-07    0.000e+00   -2.710e-05    0.000e+00
 23.620   -3.289e-05    0.000e+00    1.445e-07    0.000e+00   -2.692e-05    0.000e+00
 23.630   -3.075e-05    0.000e+00    1.235e-07    0.000e+00   -2.640e-05    0.000e+00
 23.640   -2.719e-05    0.000e+00    9.641e-08    0.000e+00   -2.565e-05    0.000e+00
 23.650   -2.288e-05    0.000e+00    6.787e-08    0.000e+00   -2.482e-05    0.000e+00
 23.660   -1.865e-05    0.000e+00    4.113e-08    0.000e+00   -2.403e-05    0.000e+00
 23.670   -1.526e-05    0.000e+00    1.831e-08    0.000e+00   -2.338e-05    0.000e+00
 23.680   -1.319e-05    0.000e+00    1.812e-09    0.000e+00   -2.293e-05    0.000e+00
 23.690   -1.261e-05    0.000e+00   -5.646e-09    0.000e+00   -2.276e-05    0.000e+00
 23.700   -1.346e-05    0.000e+00   -1.915e-09    0.000e+00   -2.289e-05    0.000e+00
 23.710   -1.556e-05    0.000e+00    1.329e-08    0.000e+00   -2.331e-05    0.000e+00
 23.720   -1.852e-05    0.000e+00    3.719e-08    0.000e+00   -2.395e-05    0.000e+00
 23.730   -2.178e-05    0.000e+00    6.444e-08    0.000e+00   -2.468e-05    0.000e+00
 23.740   -2.452e-05    0.000e+00    8.824e-08    0.000e+00   -2.530e-05    0.000e+00
 23.750   -2.606e-05    0.000e+00    1.023e-07    0.000e+00   -2.566e-05    0.000e+00
 23.760   -2.609e-05    0.000e+00    1.032e-07    0.000e+00   -2.568e-05    0.000e+00
 23.770   -2.486e-05    0.000e+00    9.161e-08    0.000e+00   -2.539e-05    0.000e+00
 23.780   -2.313e-05    0.000e+00    7.278e-08    0.000e+00   -2.493e-05    0.000e+00
 23.790   -2.177e-05    0.000e+00    5.489e-08    0.000e+00   -2.451e-05    0.000e+00
 23.800   -2.142e-05    0.000e+00    4.585e-08    0.000e+00   -2.433e-05    0.000e+00
 23.810   -2.233e-05    0.000e+00    5.064e-08    0.000e+00   -2.448e-05    0.000e+00
 23.820   -2.429e-05    0.000e+00    6.870e-08    0.000e+00   -2.494e-05    0.000e+00
 23.830   -2.670e-05    0.000e+00    9.394e-08    0.000e+00   -2.557e-05    0.000e+00
 23.840   -2.861e-05    0.000e+00    1.167e-07    0.000e+00   -2.611e-05    0.000e+00
 23.850   -2.912e-05    0.000e+00    1.273e-07    0.000e+00   -2.633e-05    0.000e+00
 23.860   -2.780e-05    0.000e+00    1.200e-07    0.000e+00   -2.611e-05    0.000e+00
 23.870   -2.470e-05    0.000e+00    9.486e-08    0.000e+00   -2.543e-05    0.000e+00
 23.880   -2.038e-05    0.000e+00    5.771e-08    0.000e+00   -2.446e-05    0.000e+00
 23.890   -1.551e-05    0.000e+00    1.742e-08    0.000e+00   -2.338e-05    0.000e+00
 23.900   -1.062e-05    0.000e+00   -1.849e-08    0.000e+00   -2.238e-05    0.000e+00
 23.910   -6.146e-06    0.000e+00   -4.588e-08    0.000e+00   -2.156e-05    0.000e+00
 23.920   -2.464e-06    0.000e+00   -6.465e-08    0.000e+00   -2.095e-05    0.000e+00
 23.930   -6.254e-08    0.000e+00   -7.674e-08    0.000e+00   -2.056e-05    0.000e+00
 23.940    3.928e-07    0.000e+00   -8.195e-08    0.000e+00   -2.043e-05    0.000e+00
 23.950   -1.494e-06    0.000e+00   -7.728e-08    0.000e+00   -2.066e-05    0.000e+00
 23.960   -5.745e-06    0.000e+00   -5.783e-08    0.000e+00   -2.132e-05    0.000e+00
 23.970   -1.165e-05    0.000e+00   -2.091e-08    0.000e+00   -2.241e-05    0.000e+00
 23.980   -1.769e-05    0.000e+00    2.832e-08    0.000e+00   -2.373e-05    0.000e+00
 23.990   -2.243e-05    0.000e+00    7.749e-08    0.000e+00   -2.495e-05    0.000e+00
 24.000   -2.497e-05    0.000e+00    1.112e-07    0.000e+00   -2.573e-05    0.000e+00
 24.010   -2.506e-05    0.000e+00    1.174e-07    0.000e+00   -2.585e-05    0.000e+00
 24.020   -2.311e-05    0.000e+00    9.506e-08    0.000e+00   -2.532e-05    0.000e+00
 24.030   -1.965e-05    0.000e+00    5.353e-08    0.000e+00   -2.433e-05    0.000e+00
 24.040   -1.522e-05    0.000e+00    7.760e-09    0.000e+00   -2.319e-05    0.000e+00
 24.050   -1.051e-05    0.000e+00   -2.872e-08    0.000e+00   -2.219e-05    0.000e+00
 24.060   -6.140e-06    0.000e+00   -5.068e-08    0.000e+00   -2.147e-05    0.000e+00
 24.070   -2.790e-06    0.000e+00   -6.072e-08    0.000e+00   -2.104e-05    0.000e+00
 24.080   -8.305e-07    0.000e+00   -6.525e-08    0.000e+00   -2.081e-05    0.000e+00
 24.090   -2.343e-07    0.000e+00   -6.947e-08    0.000e+00   -2.069e-05    0.000e+00
 24.100   -8.306e-07    0.000e+00   -7.301e-08    0.000e+00   -2.068e-05    0.000e+00
 24.110   -2.269e-06    0.000e+00   -7.180e-08    0.000e+00   -2.081e-05    0.000e+00
 24.120   -4.290e-06    0.000e+00   -6.171e-08    0.000e+00   -2.114e-05    0.000e+00
 24.130   -6.829e-06    0.000e+00   -4.144e-08    0.000e+00   -2.169e-05    0.000e+00
 24.140   -9.823e-06    0.000e+00   -1.448e-08    0.000e+00   -2.239e-05    0.000e+00
 24.150   -1.327e-05    0.000e+00    1.373e-08    0.000e+00   -2.314e-05    0.000e+00
 24.160   -1.714e-05    0.000e+00    3.926e-08    0.000e+00   -2.388e-05    0.000e+00
 24.170   -2.095e-05    0.000e+00    6.031e-08    0.000e+00   -2.454e-05    0.000e+00
 24.180   -2.372e-05    0.000e+00    7.620e-08    0.000e+00   -2.503e-05    0.000e+00
 24.190   -2.455e-05    0.000e+00    8.512e-08    0.000e+00   -2.525e-05    0.000e+00
 24.200   -2.301e-05    0.000e+00    8.311e-08    0.000e+00   -2.510e-05    0.000e+00
 24.210   -1.941e-05    0.000e+00    6.601e-08    0.000e+00   -2.452e-05    0.000e+00
 24.220   -1.460e-05    0.000e+00    3.307e-08    0.000e+00   -2.358e-05    0.000e+00
 24.230   -9.489e-06    0.000e+00   -1.061e-08    0.000e+00   -2.243e-05    0.000e+00
 24.240   -4.808e-06    0.000e+00   -5.490e-08    0.000e+00   -2.130e-05    0.000e+00
 24.250   -8.197e-07    0.000e+00   -8.935e-08    0.000e+00   -2.039e-05    0.000e+00
 24.260    2.752e-06    0.000e+00   -1.095e-07    0.000e+00   -1.977e-05    0.000e+00
 24.270    5.947e-06    0.000e+00   -1.182e-07    0.000e+00   -1.937e-05    0.000e+00
 24.280    8.376e-06    0.000e+00   -1.221e-07    0.000e+00   -1.912e-05    0.000e+00
 24.290    9.570e-06    0.000e+00   -1.275e-07    0.000e+00   -1.893e-05    0.000e+00
 24.300    9.283e-06    0.000e+00   -1.342e-07    0.000e+00   -1.884e-05    0.000e+00
 24.310    7.787e-06    0.000e+00   -1.369e-07    0.000e+00   -1.890e-05    0.000e+00
 24.320    5.563e-06    0.000e+00   -1.292e-07    0.000e+00   -1.921e-05    0.000e+00
 24.330    2.917e-06    0.000e+00   -1.083e-07    0.000e+00   -1.977e-05    0.000e+00
 24.340   -7.119e-08    0.000e+00   -7.792e-08    0.000e+00   -2.053e-05    0.000e+00
 24.350   -3.423e-06    0.000e+00   -4.592e-08    0.000e+00   -2.135e-05    0.000e+00
 24.360   -6.872e-06    0.000e+00   -1.983e-08    0.000e+00   -2.207e-05    0.000e+00
 24.370   -9.730e-06    0.000e+00   -4.105e-09    0.000e+00   -2.256e-05    0.000e+00
 24.380   -1.119e-05    0.000e+00    8.603e-10    0.000e+00   -2.276e-05    0.000e+00
 24.390   -1.086e-05    0.000e+00   -3.137e-09    0.000e+00   -2.266e-05    0.000e+00
 24.400   -9.246e-06    0.000e+00   -1.345e-08    0.000e+00   -2.236e-05    0.000e+00
 24.410   -7.325e-06    0.000e+00   -2.686e-08    0.000e+00   -2.198e-05    0.000e+00
 24.420   -6.041e-06    0.000e+00   -3.963e-08    0.000e+00   -2.166e-05    0.000e+00
 24.430   -5.764e-06    0.000e+00   -4.736e-08    0.000e+00   -2.150e-05    0.000e+00
 24.440   -6.154e-06    0.000e+00   -4.725e-08    0.000e+00   -2.153e-05    0.000e+00
 24.450   -6.602e-06    0.000e+00   -4.011e-08    0.000e+00   -2.169e-05    0.000e+00
 24.460   -6.592e-06    0.000e+00   -3.074e-08    0.000e+00   -2.185e-05    0.000e+00
 24.470   -6.017e-06    0.000e+00   -2.596e-08    0.000e+00   -2.189e-05    0.000e+00
 24.480   -5.168e-06    0.000e+00   -3.013e-08    0.000e+00   -2.176e-05    0.000e+00
 24.490   -4.370e-06    0.000e+00   -4.239e-08    0.000e+00   -2.148e-05    0.000e+00
 24.500   -3.922e-06    0.000e+00   -5.667e-08    0.000e+00   -2.120e-05    0.000e+00
 24.510   -3.893e-06    0.000e+00   -6.497e-08    0.000e+00   -2.105e-05    0.000e+00
 24.520   -4.127e-06    0.000e+00   -6.296e-08    0.000e+00   -2.110e-05    0.000e+00
 24.530   -4.787e-06    0.000e+00   -5.118e-08    0.000e+00   -2.136e-05    0.000e+00
 24.540   -6.410e-06    0.000e+00   -3.326e-08    0.000e+00   -2.180e-05    0.000e+00
 24.550   -9.420e-06    0.000e+00   -1.289e-08    0.000e+00   -2.239e-05    0.000e+00
 24.560   -1.376e-05    0.000e+00    9.377e-09    0.000e+00   -2.311e-05    0.000e+00
 24.570   -1.859e-05    0.000e+00    3.480e-08    0.000e+00   -2.392e-05    0.000e+00
 24.580   -2.259e-05    0.000e+00    6.246e-08    0.000e+00   -2.470e-05    0.000e+00
 24.590   -2.465e-05    0.000e+00    8.700e-08    0.000e+00   -2.529e-05    0.000e+00
 24.600   -2.423e-05    0.000e+00    9.881e-08    0.000e+00   -2.546e-05    0.000e+00
 24.610   -2.152e-05    0.000e+00    8.907e-08    0.000e+00   -2.509e-05    0.000e+00
 24.620   -1.727e-05    0.000e+00    5.611e-08    0.000e+00   -2.419e-05    0.000e+00
 24.630   -1.212e-05    0.000e+00    6.896e-09    0.000e+00   -2.294e-05    0.000e+00
 24.640   -6.541e-06    0.000e+00   -4.576e-08    0.000e+00   -2.159e-05    0.000e+00
 24.650   -1.176e-06    0.000e+00   -8.867e-08    0.000e+00   -2.043e-05    0.000e+00
 24.660    2.841e-06    0.000e+00   -1.133e-07    0.000e+00   -1.970e-05    0.000e+00
 24.670    4.173e-06    0.000e+00   -1.169e-07    0.000e+00   -1.953e-05    0.000e+00
 24.680    1.953e-06    0.000e+00   -1.003e-07    0.000e+00   -1.999e-05    0.000e+00
 24.690   -3.611e-06    0.000e+00   -6.577e-08    0.000e+00   -2.102e-05    0.000e+00
 24.700   -1.118e-05    0.000e+00   -1.702e-08    0.000e+00   -2.245e-05    0.000e+00
 24.710   -1.896e-05    0.000e+00    3.966e-08    0.000e+00   -2.403e-05    0.000e+00
 24.720   -2.541e-05    0.000e+00    9.428e-08    0.000e+00   -2.547e-05    0.000e+00
 24.730   -2.966e-05    0.000e+00    1.350e-07    0.000e+00   -2.651e-05    0.000e+00
 24.740   -3.149e-05    0.000e+00    1.525e-07    0.000e+00   -2.696e-05    0.000e+00
 24.750   -3.086e-05    0.000e+00    1.437e-07    0.000e+00   -2.676e-05    0.000e+00
 24.760   -2.787e-05    0.000e+00    1.129e-07    0.000e+00   -2.599e-05    0.000e+00
 24.770   -2.290e-05    0.000e+00    6.959e-08    0.000e+00   -2.485e-05    0.000e+00
 24.780   -1.697e-05    0.000e+00    2.458e-08    0.000e+00   -2.362e-05    0.000e+00
 24.790   -1.160e-05    0.000e+00   -1.291e-08    0.000e+00   -2.255e-05    0.000e+00
 24.800   -8.372e-06    0.000e+00   -3.610e-08    0.000e+00   -2.190e-05    0.000e+00
 24.810   -8.167e-06    0.000e+00   -4.069e-08    0.000e+00   -2.181e-05    0.000e+00
 24.820   -1.077e-05    0.000e+00   -2.540e-08    0.000e+00   -2.227e-05    0.000e+00
 24.830   -1.512e-05    0.000e+00    6.828e-09    0.000e+00   -2.316e-05    0.000e+00
 24.840   -1.975e-05    0.000e+00    4.795e-08    0.000e+00   -2.423e-05    0.000e+00
 24.850   -2.350e-05    0.000e+00    8.618e-08    0.000e+00   -2.519e-05    0.000e+00
 24.860   -2.573e-05    0.000e+00    1.102e-07    0.000e+00   -2.578e-05    0.000e+00
 24.870   -2.594e-05    0.000e+00    1.126e-07    0.000e+00   -2.583e-05    0.000e+00
 24.880   -2.354e-05    0.000e+00    9.163e-08    0.000e+00   -2.529e-05    0.000e+00
 24.890   -1.831e-05    0.000e+00    5.092e-08    0.000e+00   -2.418e-05    0.000e+00
 24.900   -1.089e-05    0.000e+00   -2.414e-09    0.000e+00   -2.268e-05    0.000e+00
 24.910   -2.844e-06    0.000e+00   -5.945e-08    0.000e+00   -2.107e-05    0.000e+00
 24.920    3.624e-06    0.000e+00   -1.095e-07    0.000e+00   -1.970e-05    0.000e+00
 24.930    6.941e-06    0.000e+00   -1.416e-07    0.000e+00   -1.889e-05    0.000e+00
 24.940    6.936e-06    0.000e+00   -1.484e-07    0.000e+00   -1.877e-05    0.000e+00
 24.950    4.404e-06    0.000e+00   -1.285e-07    0.000e+00   -1.931e-05    0.000e+00
 24.960    5.079e-07    0.000e+00   -8.894e-08    0.000e+00   -2.030e-05    0.000e+00
 24.970   -3.882e-06    0.000e+00   -4.303e-08    0.000e+00   -2.143e-05    0.000e+00
 24.980   -8.326e-06    0.000e+00   -3.840e-09    0.000e+00   -2.246e-05    0.000e+00
 24.990   -1.235e-05    0.000e+00    2.068e-08    0.000e+00   -2.319e-05    0.000e+00
 25.000   -1.533e-05    0.000e+00    3.012e-08    0.000e+00   -2.359e-05    0.000e+00
 25.010   -1.691e-05    0.000e+00    3.021e-08    0.000e+00   -2.371e-05    0.000e+00
 25.020   -1.752e-05    0.000e+00    2.878e-08    0.000e+00   -2.373e-05    0.000e+00
 25.030   -1.816e-05    0.000e+00    3.216e-08    0.000e+00   -2.384e-05    0.000e+00
 25.040   -1.968e-05    0.000e+00    4.313e-08    0.000e+00   -2.415e-05    0.000e+00
 25.050   -2.228e-05    0.000e+00    6.122e-08    0.000e+00   -2.466e-05    0.000e+00
 25.060   -2.513e-05    0.000e+00    8.285e-08    0.000e+00   -2.526e-05    0.000e+00
 25.070   -2.722e-05    0.000e+00    1.022e-07    0.000e+00   -2.575e-05    0.000e+00
 25.080   -2.801e-05    0.000e+00    1.137e-07    0.000e+00   -2.601e-05    0.000e+00
 25.090   -2.741e-05    0.000e+00    1.130e-07    0.000e+00   -2.595e-05    0.000e+00
 25.100   -2.548e-05    0.000e+00    9.848e-08    0.000e+00   -2.556e-05    0.000e+00
 25.110   -2.228e-05    0.000e+00    7.248e-08    0.000e+00   -2.486e-05    0.000e+00
 25.120   -1.789e-05    0.000e+00    3.909e-08    0.000e+00   -2.394e-05    0.000e+00
 25.130   -1.275e-05    0.000e+00    3.253e-09    0.000e+00   -2.292e-05    0.000e+00
 25.140   -7.765e-06    0.000e+00   -3.022e-08    0.000e+00   -2.196e-05    0.000e+00
 25.150   -3.857e-06    0.000e+00   -5.743e-08    0.000e+00   -2.118e-05    0.000e+00
 25.160   -1.426e-06    0.000e+00   -7.561e-08    0.000e+00   -2.068e-05    0.000e+00
 25.170   -7.081e-07    0.000e+00   -8.244e-08    0.000e+00   -2.051e-05    0.000e+00
 25.180   -2.180e-06    0.000e+00   -7.509e-08    0.000e+00   -2.075e-05    0.000e+00
 25.190   -6.046e-06    0.000e+00   -5.171e-08    0.000e+00   -2.145e-05    0.000e+00
 25.200   -1.184e-05    0.000e+00   -1.331e-08    0.000e+00   -2.256e-05    0.000e+00
 25.210   -1.852e-05    0.000e+00    3.556e-08    0.000e+00   -2.392e-05    0.000e+00
 25.220   -2.464e-05    0.000e+00    8.583e-08    0.000e+00   -2.527e-05    0.000e+00
 25.230   -2.890e-05    0.000e+00    1.257e-07    0.000e+00   -2.629e-05    0.000e+00
 25.240   -3.042e-05    0.000e+00    1.443e-07    0.000e+00   -2.673e-05    0.000e+00
 25.250   -2.880e-05    0.000e+00    1.351e-07    0.000e+00   -2.645e-05    0.000e+00
 25.260   -2.417e-05    0.000e+00    9.861e-08    0.000e+00   -2.546e-05    0.000e+00
 25.270   -1.701e-05    0.000e+00    4.173e-08    0.000e+00   -2.392e-05    0.000e+00
 25.280   -8.123e-06    0.000e+00   -2.530e-08    0.000e+00   -2.207e-05    0.000e+00
 25.290    1.104e-06    0.000e+00   -9.128e-08    0.000e+00   -2.021e-05    0.000e+00
 25.300    8.763e-06    0.000e+00   -1.458e-07    0.000e+00   -1.868e-05    0.000e+00
 25.310    1.313e-05    0.000e+00   -1.798e-07    0.000e+00   -1.775e-05    0.000e+00
 25.320    1.334e-05    0.000e+00   -1.869e-07    0.000e+00   -1.761e-05    0.000e+00
 25.330    9.544e-06    0.000e+00   -1.641e-07    0.000e+00   -1.830e-05    0.000e+00
 25.340    2.847e-06    0.000e+00   -1.147e-07    0.000e+00   -1.967e-05    0.000e+00
 25.350   -5.397e-06    0.000e+00   -4.814e-08    0.000e+00   -2.146e-05    0.000e+00
 25.360   -1.396e-05    0.000e+00    2.198e-08    0.000e+00   -2.334e-05    0.000e+00
 25.370   -2.166e-05    0.000e+00    8.179e-08    0.000e+00   -2.497e-05    0.000e+00
 25.380   -2.724e-05    0.000e+00    1.208e-07    0.000e+00   -2.608e-05    0.000e+00
 25.390   -2.949e-05    0.000e+00    1.337e-07    0.000e+00   -2.647e-05    0.000e+00
 25.400   -2.756e-05    0.000e+00    1.192e-07    0.000e+00   -2.607e-05    0.000e+00
 25.410   -2.147e-05    0.000e+00    7.927e-08    0.000e+00   -2.491e-05    0.000e+00
 25.420   -1.232e-05    0.000e+00    1.827e-08    0.000e+00   -2.315e-05    0.000e+00
 25.430   -2.080e-06    0.000e+00   -5.547e-08    0.000e+00   -2.108e-05    0.000e+00
 25.440    6.750e-06    0.000e+00   -1.280e-07    0.000e+00   -1.914e-05    0.000e+00
 25.450    1.217e-05    0.000e+00   -1.820e-07    0.000e+00   -1.779e-05    0.000e+00
 25.460    1.314e-05    0.000e+00   -2.017e-07    0.000e+00   -1.737e-05    0.000e+00
 25.470    9.518e-06    0.000e+00   -1.788e-07    0.000e+00   -1.804e-05    0.000e+00
 25.480    1.828e-06    0.000e+00   -1.161e-07    0.000e+00   -1.972e-05    0.000e+00
 25.490   -8.810e-06    0.000e+00   -2.740e-08    0.000e+00   -2.208e-05    0.000e+00
 25.500   -2.053e-05    0.000e+00    6.726e-08    0.000e+00   -2.463e-05    0.000e+00
 25.510   -3.127e-05    0.000e+00    1.483e-07    0.000e+00   -2.686e-05    0.000e+00
 25.520   -3.941e-05    0.000e+00    2.032e-07    0.000e+00   -2.845e-05    0.000e+00
 25.530   -4.379e-05    0.000e+00    2.273e-07    0.000e+00   -2.920e-05    0.000e+00
 25.540   -4.380e-05    0.000e+00    2.217e-07    0.000e+00   -2.910e-05    0.000e+00
 25.550   -3.950e-05    0.000e+00    1.908e-07    0.000e+00   -2.824e-05    0.000e+00
